transaction_amount,declared_income,claimed_expenses,industry_risk_score,prior_audit_flag,dependents_claimed,business_type,filing_history_years,income_expense_ratio,is_fraud
3911.238030848215,157892.86501448753,52921.896651744326,1,1,1,1,1,2.820325970247562,1.0
2384.5505077165453,93779.98771322743,39199.2219871181,4,0,1,1,6,1.3741589879796536,0.0
1176.033938283023,112620.58620049854,77186.31697692195,5,0,4,0,24,0.9448888393644392,0.0
872.6157480682585,99204.44537861543,30133.47245119783,9,0,2,0,14,1.9553577966789946,0.0
1697.0109087263766,140597.71448858886,60001.89420023831,8,0,1,1,21,2.739441827505901,1.0
4702.625645784259,90543.65754254459,22811.52770389443,1,0,1,1,6,1.1211999685884968,1.0
1747.9822273206207,193840.50049019253,42173.98813221331,3,1,3,0,15,1.7486181828643241,0.0
4941.214175975445,189144.98772175013,45547.87089645069,3,1,2,1,18,1.7149174065195425,1.0
2451.8907560385132,174164.74345173783,28341.41464183038,6,0,5,2,15,2.817731877018347,1.0
936.8613955362468,186451.04599736718,39327.100726272445,4,0,3,0,12,1.6417697231773694,0.0
4461.143454377871,106353.74703809647,24504.455118183898,4,0,1,0,11,1.8406444776149298,1.0
2328.7590970173933,121193.16745421366,3462.0601888966135,1,0,3,2,2,0.8456341449555564,0.0
3562.873150347396,156155.74073490157,19604.919226116665,10,1,1,0,2,1.645589590268443,1.0
4919.372336885302,148344.80723955197,56904.94128197645,4,0,5,1,12,1.3544852060038743,1.0
298.3679840838713,181415.36125293004,62364.15288537403,1,0,0,0,22,1.054153117041212,0.0
528.6380709484573,151776.2746336382,24575.620769696838,5,0,1,0,21,1.771683268771187,0.0
3616.2608702406433,199640.4003988383,34419.31090899154,3,0,2,0,6,2.4272190238675995,0.0
1445.0337663125863,89245.98597137048,5877.155830673054,10,0,0,2,6,0.9417480006975036,0.0
962.2919149029904,171609.61618070104,21253.843384521406,5,0,1,0,12,0.8539252975991958,0.0
244.84130510766101,148597.91988155292,62999.88481966704,3,0,2,2,4,0.8107359245567604,0.0
158.14122433169894,147535.69568655314,49660.94281040941,5,0,2,0,7,2.4077372376797417,0.0
3883.703735442965,85392.05112364981,18844.3301904866,4,0,2,0,12,2.4701976053555432,0.0
715.4454654792725,163552.30471191384,22823.033624427277,9,1,4,0,9,2.7217935859622813,1.0
2365.217049057197,183063.92379909186,65893.75577019613,6,0,2,1,7,2.9103284245826844,1.0
3049.189235138441,67153.2384584957,19099.483626757363,10,0,4,0,16,1.4435246711995406,0.0
2170.3414128157888,136334.4623098397,28730.144890229105,2,0,1,2,15,1.3511032311442275,0.0
184.17792906435386,96662.92094747178,54155.61925740761,1,0,1,2,22,2.9786967650317817,1.0
3928.332437810149,198223.1802801291,46205.65369952205,1,1,2,0,3,0.85535561929465,1.0
102.04046148118476,111401.57869138588,38487.005803003696,1,0,1,1,6,0.6042967621932267,1.0
3821.3549771685457,68814.42954548026,72280.0640054403,9,0,1,0,24,1.4628967483553015,1.0
4471.857244251208,94915.79628771154,19917.70562905898,5,1,4,2,14,0.7201272381480766,1.0
2192.557609233003,141152.52626882645,60089.33159645099,4,0,2,0,8,1.458118412467369,0.0
2700.9352418341014,42935.193129427964,15247.915727600119,10,0,1,0,4,1.528979366976971,0.0
2411.067793457386,132612.32643761038,50411.505178125175,5,1,3,0,13,2.0968395275519,0.0
1976.5826621860222,188308.20906041266,70038.01438267111,9,1,0,1,5,2.360357011821698,1.0
4442.751450083283,174561.67390183458,38258.43748181662,3,0,2,0,20,2.1194953767846334,1.0
4474.970877816453,41504.501231857175,58770.677053732325,3,0,0,1,18,2.267971696833713,1.0
1712.2910049755958,198876.2793856416,66170.2881809221,2,0,1,2,11,1.4224682357777412,0.0
3094.5952823727553,148783.57702965947,13474.034715575412,8,0,0,0,5,1.6413185647977953,1.0
4638.192432622028,57587.740133384024,57348.670936722476,7,1,4,0,17,2.285955898950753,1.0
4812.18956975969,32110.735158801996,73827.75884712808,2,0,0,0,2,0.8685192462800407,1.0
2569.3472500891353,59118.04816966573,47380.5369588769,4,0,2,0,23,2.2801167750176283,1.0
2291.4827861574176,172489.90651657555,17331.412828714216,7,0,1,0,5,2.878879867690828,1.0
1429.5368638462026,33678.685240677834,12774.574932348609,1,0,1,0,8,0.939180987506676,0.0
4796.415772292529,69635.0416150747,22999.62044593959,1,0,2,2,6,1.4860843913742756,1.0
756.9308071406934,158741.95120692882,10970.521714284558,8,0,2,0,8,1.9534244996921062,0.0
2920.156401436239,129638.79110268297,42531.343512048654,6,0,3,0,2,2.2953792851467383,0.0
1448.6238242172624,163065.0707612326,8367.260568418562,2,1,4,0,8,1.1300637322502194,0.0
1431.0910372215933,156845.58565055396,20202.156096989438,10,1,1,1,24,1.9614257192743432,1.0
2054.5945075121326,38602.23581070681,36873.1041812405,10,0,0,0,7,2.837636315711267,1.0
4994.02503228749,181726.94124600576,39491.43578095565,1,1,4,2,8,1.3936309155828228,1.0
322.0832188571192,68595.41182798568,46535.683356316265,3,0,5,1,18,1.922634279391547,0.0
2913.7820001074806,124076.71483905983,57332.35213180594,4,1,2,2,22,2.060211615568603,0.0
458.732182274622,139528.9866097224,6636.605254241,5,0,2,0,7,2.7182459240150503,1.0
814.8781084530689,58666.79585046622,9207.81331753531,10,0,1,0,15,1.2773829302127049,0.0
2225.8365617758486,195959.31363916566,7686.154688968117,3,0,2,0,9,2.6823827541496845,1.0
2576.7776501648846,112986.51253484254,35582.5742907981,5,0,1,0,14,2.18367246113816,0.0
1331.0224214043938,39799.25825155688,6222.291755985942,7,1,5,0,13,2.2923432694920254,1.0
1616.4627978283602,189334.54761223285,60448.25754601212,9,0,1,1,3,0.665764084545089,1.0
480.4867502668686,129665.53334285558,20171.013939962795,5,1,1,1,6,1.3913550534912402,0.0
1550.93793002904,148862.84365683398,75319.36198332682,4,0,2,1,24,0.7949944847027847,1.0
4834.464274933694,119279.8842888181,40453.08914247758,10,0,1,2,4,1.9039162391899485,1.0
4726.301539278785,171905.4523120845,37367.08293804953,9,1,2,1,21,2.5940727022026366,1.0
1707.6475361780758,35632.68857284585,63101.47933324152,8,0,5,0,18,1.5249671418978075,1.0
2875.7269845798696,75624.32209711512,57912.85675976032,5,0,2,1,11,1.064010149753481,1.0
4552.497185999175,109840.22058845767,49762.796153007,9,0,4,0,7,1.261520733994182,1.0
80.60992207243854,43022.61477333071,75006.29638127849,9,0,0,1,15,1.9329709140199105,1.0
4062.88367317108,150004.1337855319,35513.963096004925,1,0,1,1,24,2.4188329389754144,1.0
4744.429286305149,96922.78038945893,65256.93903446606,6,0,4,1,22,2.2246505382438313,1.0
502.06238495110745,76353.55834558449,32267.156822428027,5,0,1,0,11,2.855426207157917,1.0
849.1660458629591,30574.403957430088,67552.61692080006,6,0,3,0,19,2.709680737994918,1.0
4805.694198718209,152371.1529974921,22979.546430379585,10,1,2,1,9,0.76227994688675,1.0
2710.823711019714,171747.5825083865,25273.5646083745,3,0,2,1,6,2.259225886836342,0.0
120.27334063503233,97156.89106585474,55195.95411934396,3,0,2,2,7,1.484134614174805,0.0
1325.2783938794694,125917.05609567213,19378.92371128832,10,0,3,0,8,1.3403596085758718,0.0
2277.221187630855,68706.72640803174,20644.872400958015,5,0,4,1,24,1.6897021368645213,1.0
3479.8991095726,135773.59986762263,26505.207034340936,7,0,1,1,12,2.4156670047276037,0.0
3679.143871777158,32063.36791358409,55277.51526384894,4,0,2,0,24,1.5419684940496754,1.0
4977.336488981008,113069.46250678893,71482.88311658886,6,0,1,1,19,2.5526972960400087,1.0
1473.1804369496072,139514.9319129177,54941.70913677797,5,1,3,0,22,1.6798369782518956,0.0
2714.1895042489523,186092.60144905478,66741.69681449764,2,0,1,1,14,0.6509462415044469,1.0
2689.951561905045,94827.08891078833,44854.16540647417,1,0,2,1,23,2.0758686939948325,0.0
2057.9440342638254,160082.33450677508,8307.088043576186,6,0,1,1,20,2.451947506735823,0.0
887.35137451998,131606.79509039514,10735.898286154552,5,0,1,0,20,1.2899556049194392,0.0
4888.409987760021,187592.0591972637,45688.18233425249,9,0,3,2,7,1.0553555000910229,1.0
4273.920073999601,97724.2048621032,28240.67458544244,7,0,1,2,2,2.100445463184663,1.0
2516.748490056474,84246.20777840796,19983.741670044583,1,0,2,2,11,1.3816048073537122,0.0
3036.0648422859476,180814.13977800444,38901.7834023018,10,0,2,0,11,2.764475304885072,1.0
1174.9422151203285,38371.54823940915,54320.24904963122,6,0,0,0,8,2.417043092501258,1.0
2741.745998439147,53185.51679872506,32644.3799756611,7,0,1,0,6,1.652982288049729,0.0
3490.1021589513052,44008.75387928756,64795.75380111531,3,0,4,0,11,2.9389156691759735,1.0
2600.0767905136145,173328.69261798845,59866.28998599731,9,0,5,0,11,1.361262009348127,1.0
4951.911594395459,31803.261972954297,59588.445926286644,2,0,1,1,5,1.6115539829515144,1.0
3076.1411984262445,176481.71643449817,78859.60610515892,1,0,0,0,10,2.1223418965141505,1.0
1886.3198773312367,106715.52521311535,25732.70825761588,10,0,1,1,1,1.7800808723648414,0.0
3872.1525366983988,30684.297405175028,52643.87014824893,10,0,3,1,7,1.3609684990513555,1.0
893.7894323291282,98279.68012604711,68871.83219234414,9,0,2,2,4,1.544474762993537,1.0
1953.3532778460194,61756.14297765605,47623.38141137114,7,0,1,2,13,2.6592010402937136,1.0
1767.44680436905,136148.0828702677,63791.66756088523,10,0,1,1,20,0.995523388769963,0.0
2187.4451207834973,145490.9942866799,34912.81830967325,1,1,3,1,15,1.2940535338213808,0.0
3919.8101383471953,112879.68696884997,48467.83361541996,4,0,2,0,16,0.9962977245853215,0.0
2446.6565092088667,36888.3193247439,7286.312245933277,10,1,3,0,3,1.7805235439928309,1.0
3980.3715288165154,141541.89674242432,78904.10564851062,3,0,1,0,21,0.9022411247232884,0.0
2903.620070542336,173146.5932129386,64601.42307152813,7,0,3,1,22,0.9278428390664429,0.0
1743.243701554899,152455.12714548825,69898.29851562162,5,0,2,1,3,2.5857330573660606,1.0
4059.3947812331885,171092.84622240416,56460.65941700685,9,0,2,0,8,2.2575689269111727,1.0
1229.5338692378034,64086.61900365087,17325.85252626986,3,0,2,2,16,0.9712613786080757,0.0
1160.6957500089877,181110.94974160203,5389.190066188485,6,0,2,1,2,1.466664939434171,0.0
2547.289474071437,84772.88661015368,69578.55879567305,10,0,2,0,7,2.7922161672559898,1.0
1341.2037675123402,32278.818422838474,33517.46033768148,2,0,1,0,1,2.6752772410346792,1.0
94.98082300852079,173376.57987594203,23317.595455073835,3,0,5,2,9,2.136229974463945,0.0
3259.0727601290673,190109.61572400355,46248.81783059872,4,0,4,0,9,1.2099584888813095,0.0
2579.9144162883704,141444.8935609493,35409.18623063039,6,0,2,0,21,1.4332200392101286,0.0
2255.3131817411477,69344.2271787822,53178.28166794189,1,0,0,0,18,2.133126043228502,1.0
4836.494147360661,72796.55892803016,40252.07894519755,6,0,1,0,22,1.9011813370677881,1.0
2877.4359606164226,109320.78848405532,56686.951813900836,4,0,4,1,12,1.9015683449081016,0.0
4323.986310057453,182631.2835322413,68713.59175220401,8,0,4,0,12,1.558427420221559,1.0
740.2786692155429,55431.60154508492,18057.889843595756,9,0,1,1,5,0.725576640384218,1.0
2867.571992490667,170415.52382919277,28366.331803542485,8,0,3,2,11,0.803868943229417,0.0
4346.49915231797,79521.47747987555,36634.800165939196,8,0,2,1,4,2.5883035767540568,1.0
2936.373498535495,167459.64880294664,77078.50049812814,2,0,1,2,16,2.710310007385544,1.0
3604.1701817286576,186446.10359226156,31130.688243156368,10,0,2,0,12,2.734247423248855,1.0
1891.6156606704265,102673.95823903443,32344.688418632475,2,0,2,0,2,1.6864624700525208,0.0
507.6251093334797,92058.61119794025,53317.384267886206,6,0,1,0,5,2.838785202976651,1.0
2316.6064608790034,166377.6242251213,35278.377661526094,5,0,1,1,8,2.594294105876463,1.0
2002.6729846523447,120012.09000449697,76244.2284142496,6,1,0,2,16,1.460400985064858,0.0
4341.947902775789,146356.3382387435,71874.09455660918,9,0,4,0,18,1.0575373972694033,1.0
1257.7767466447376,135880.9702834005,42532.47588872682,10,1,2,1,23,2.3214132222851,1.0
4835.334426298785,55991.10375961538,52647.69301398444,7,0,2,0,3,2.3132602470321677,1.0
4792.7836930322555,173614.36124922548,7468.353265038782,5,0,3,0,6,2.7254475465098964,1.0
1275.7766332036215,63281.76894023315,56571.25065849465,10,0,5,0,4,0.6261677229315888,1.0
1772.8571796127364,188487.96449203274,57454.46721707548,7,0,1,1,22,1.3814229564779237,0.0
4483.00091732573,72597.11954176513,30658.34576452702,8,0,1,0,11,0.5871674099461852,1.0
4834.779993435732,154759.76545653614,19915.582039145997,1,0,1,0,2,1.0259208735387666,1.0
2245.023559038418,78391.41689391065,73461.0369399103,10,0,4,0,21,1.499014952984091,1.0
1638.935375922444,84023.51945976686,35856.277361994835,7,0,2,0,13,0.807675128898317,0.0
2654.165365595133,82700.31497299191,53335.37006973172,4,0,3,1,13,2.55571547750624,1.0
3454.4575715103874,157141.68318443414,5566.317213171709,5,0,1,0,18,1.0072036082786737,0.0
1403.69885110615,124658.57005479683,34883.171826416394,2,0,2,0,24,1.5283454019893281,0.0
3695.5422143644105,180101.91749407453,65928.92844806876,10,0,1,1,13,2.5041990676826287,1.0
305.70391771747313,82253.36226468763,32843.35203085506,5,0,2,0,12,0.7918143188075526,1.0
294.0077391838614,147638.72874964654,49443.409330539514,9,0,1,2,9,2.0490506555543178,0.0
1962.1241404704488,158001.26194272883,19158.89663730954,1,0,2,1,24,2.8512827445803164,1.0
1799.6923007005669,55751.959215092895,35072.47496064608,3,0,3,0,1,1.6357194734078608,0.0
1612.3844160674037,98100.1907443679,74428.10429009538,4,0,4,0,5,1.1003243819479664,1.0
2480.5478252111047,112078.97403956989,46616.784726979866,9,0,1,2,4,2.8580022141123806,1.0
1637.6312324422777,90466.85628204363,72448.72235015573,2,0,3,0,4,0.6354618423738405,1.0
1001.676696417055,84759.14131475348,72455.48606069484,7,0,4,0,14,1.27899398907218,1.0
1581.8742679885745,146691.38197959913,75699.38063268493,9,0,1,1,11,2.54333842675994,1.0
4875.776150410663,66697.28760211307,71945.15782616811,10,0,2,0,23,0.8848411370851224,1.0
2085.0114141245003,150596.4266926919,3252.6469337931494,4,1,2,0,14,0.710209590670142,1.0
2251.328245448762,188957.5133864242,74919.14665178295,5,0,1,1,12,1.645016830585928,0.0
2903.8977002581432,126083.57860021769,13584.376809573982,10,0,0,1,16,1.3294285624760493,0.0
4917.5368036504215,133943.8202457106,6074.321335558593,4,0,1,2,15,2.492898232532554,1.0
1245.926318357027,41718.55936109515,7264.917162510067,7,0,2,0,10,1.342861672879156,0.0
3422.3464471355474,176961.0736150308,29866.547028585384,8,0,1,1,4,2.174562747195856,0.0
3594.1242330315345,78526.12382397713,50801.91456569711,8,0,1,0,1,1.9004858549867296,0.0
3056.255863125676,134558.69813985605,33977.962131962806,3,1,3,0,19,1.9924825127446013,0.0
488.46278120138817,196449.0688566164,4967.67991800222,2,0,1,0,8,1.777854099971161,0.0
3400.5177653465034,131235.44209737732,39689.16283145303,6,0,0,0,10,0.8386518812975564,0.0
367.2688196290686,153200.61286894418,37044.06715481926,1,0,1,1,7,0.65508468162338,1.0
3000.9061152719896,105704.33509803782,61277.39344362681,9,0,5,0,2,1.8597460666106191,1.0
3710.926827247626,40262.19339755975,24530.193178758753,7,0,1,1,23,2.1235595208552844,1.0
1094.3009585687546,165591.88941326406,19749.90038216627,8,1,1,0,2,2.313321278308304,1.0
4216.028937336731,35949.803014877565,22707.299741100218,7,0,1,0,22,2.30535168216847,1.0
200.2513373883711,149111.83091093518,26387.966342498297,5,0,1,1,24,2.3507794300842293,0.0
4226.873675108615,33896.66743543828,49135.69524927182,5,0,2,1,19,0.5508050371530331,1.0
2328.628800681687,176591.890218034,39307.462379810146,7,0,5,1,12,1.0587447375674246,0.0
1127.0603026616402,56798.1260916067,28940.88151878746,7,0,2,1,19,2.323978074406094,0.0
712.2018177201417,117426.1542252337,31822.19018784324,2,0,2,0,24,0.8089544439822358,0.0
4768.870479532744,131515.61976213503,31561.121832241162,2,0,1,2,12,0.9664519349750886,1.0
409.69465852672573,107782.71925348006,77875.31549269444,7,0,0,0,13,2.149005405535582,1.0
1035.512428682832,87929.79318931082,20940.768080077345,5,0,0,1,16,2.5204450844063517,1.0
1771.7206197935775,109528.4303507652,65990.74014096391,2,0,3,2,8,0.9062039659208888,0.0
3120.162502357546,82940.67815979698,57532.2344942904,1,0,2,0,10,1.8770688337985437,0.0
2746.765372116687,104480.79900374674,3428.8904314733954,9,0,0,0,6,0.9533607516863125,0.0
671.9352874409542,91015.2084696652,79474.56879566258,8,0,1,1,15,1.02147650084523,1.0
1484.1535195041624,126254.8199962147,61245.83153878517,2,0,1,1,17,1.7049376257312048,0.0
1231.8212668758192,70447.1075816472,55548.61814901093,2,0,3,0,11,2.1846841934786894,1.0
1107.03712972719,198071.61433538212,34210.00249110107,3,0,2,1,19,1.9354707419949957,0.0
2085.164465575936,115147.89207496814,45750.6378464003,4,0,3,0,10,0.7310574163777401,1.0
3534.9556903287016,63007.55316046664,22501.858966395204,9,0,2,2,23,1.2139025890557438,0.0
1126.3920144753179,111101.34742643632,5732.222196218706,6,0,0,0,18,2.8454134600148584,1.0
1865.0604545297579,177290.57201922013,67373.66770033991,3,0,5,1,9,2.06910660080254,0.0
1985.0412628637532,33707.15483114725,72029.30601345022,8,0,1,0,9,2.145307914542837,1.0
4883.45982070528,145524.2002482391,15510.23901929647,6,0,1,0,18,1.0278635143208807,1.0
4775.598466551391,123154.52545496776,63603.319380121444,8,0,3,0,6,2.8955857898891058,1.0
4010.6810346227758,58824.85904292304,60068.75584299572,10,0,1,0,16,1.0162768784493705,1.0
1246.2116580549666,168970.9946818365,16734.875149078965,2,0,2,1,12,1.1279045478311893,0.0
386.78470475376497,92710.38580358095,35480.81779825913,8,1,4,1,2,1.7752415220616546,1.0
1618.6754817170925,79946.34489863626,35552.35990422596,5,0,2,0,17,1.7399314340726753,0.0
1370.6330196974627,170781.28261567318,61517.247889504135,10,0,1,0,9,0.5815695889604828,1.0
2554.3327107246496,138549.257852583,67499.88974475628,4,0,2,2,5,2.3594478181047416,0.0
3899.7531548355755,182704.04422472016,10297.684347135568,3,0,3,2,17,0.7411351580955088,1.0
4298.698547450347,137080.2296241039,46348.631087623624,9,0,2,0,15,0.6350883228025479,1.0
4232.077222782017,155939.0018484596,61654.63426352417,10,0,2,1,7,1.7679044528664087,1.0
1830.3940280541854,172195.80236413417,63536.6757430172,7,0,5,0,19,0.6206195784432856,1.0
3451.8100001303806,39305.73810468928,14395.501381141486,7,0,5,0,6,1.0016870244214509,1.0
1598.5292777448892,161928.32300779465,43463.896022611145,6,0,2,0,4,1.4773707462669554,0.0
351.4824390141544,134330.10191442806,69032.02038992812,9,1,0,1,12,2.007792039738963,1.0
3522.748064734564,41816.32540758285,27525.93039706688,3,0,3,1,19,2.4568662511333823,0.0
98.64638522044984,116458.24671768157,35734.00121620838,1,0,1,2,6,1.2238773718022526,0.0
2075.453807919518,44017.873257272164,64935.6053728976,7,0,2,0,24,1.6779565791418571,1.0
1680.4273830452748,155111.02429294778,9877.603131149697,9,0,1,0,22,2.8852063860446995,1.0
3482.2188156683196,122905.29136264011,69180.98332145132,6,0,3,0,14,1.4755367693261865,0.0
3842.9150901638754,192107.50136009054,26959.067188272296,10,0,1,1,16,2.2741190844407226,0.0
1555.268448057855,61133.01316720087,3111.674377516791,2,0,4,0,22,1.1784086467279065,0.0
4067.553721502025,133025.68692846433,21030.254169339587,8,0,1,1,5,2.058035475310069,1.0
1504.8879644994222,65968.96287698354,9891.549348953999,9,1,0,1,5,2.511825554758536,1.0
2259.315481933478,134391.04740365772,10113.637838710798,10,0,3,1,17,2.785561543126716,1.0
3648.741708719963,152850.4494013456,56348.35152897955,8,0,2,0,4,2.843801205749094,1.0
3479.9551346627036,152791.73598602158,19476.177844207992,9,0,2,0,11,1.2550831105924283,0.0
4937.47393794539,168562.5784160437,74975.16194922765,1,0,4,0,24,1.0022023707871826,1.0
1164.5470698688628,175103.53875291382,42766.230087530406,3,0,2,1,6,2.5350969458986294,1.0
3328.4736720209326,43136.193465420096,38427.565862528725,3,0,2,0,23,2.074039612883579,1.0
3067.9254459650983,88355.41670230869,36439.830902951675,9,1,0,0,12,1.5361771566208076,1.0
4579.737349725648,146810.82846116697,56329.248254715654,3,0,2,2,11,0.5906856000989718,1.0
823.9926011421315,114759.66885650606,37824.23271431785,10,0,1,0,9,1.269293077610069,0.0
3771.400909755318,62414.91094831456,12902.227429339771,1,0,2,0,24,0.7783606272289041,1.0
2862.9296505304033,123960.62692833865,70773.25790933825,3,0,3,0,20,1.7299031737901276,0.0
1409.5960554501319,99264.06097024445,35986.44186727572,2,0,2,1,13,2.5684982604240414,1.0
2398.4528250285116,96306.50720123187,8698.35232886169,9,0,5,0,23,1.2814870033108847,1.0
1702.194155495499,167658.13196406284,43761.1810373276,1,0,3,1,15,1.3939861723500873,0.0
2917.6013438028813,99291.71675147081,52845.70810108916,2,1,3,1,3,2.457967457809197,0.0
4450.553023532596,34497.26593167211,24219.84974014741,1,1,2,2,5,1.6401995207868565,1.0
2868.0596728404,39870.76761148551,64626.21139088586,9,0,2,0,19,2.1704692824767147,1.0
3177.025970716591,175561.48708757546,54572.74014487701,7,0,0,1,15,0.9715627211377632,0.0
2617.801843217812,193302.13770212862,53076.270033361376,1,0,0,0,7,1.1273536765802392,0.0
303.26925690510575,147029.5871974703,35403.52137082015,10,1,0,0,3,2.087460469798803,1.0
1202.6498565366664,91942.60999701364,77067.47820866916,6,0,5,0,8,0.7798620723282121,1.0
2485.4085606888098,189562.05368510366,24112.565932092068,5,0,1,1,13,0.9381730356035185,0.0
1585.6646545362887,142676.5246838751,47483.32357818985,10,1,3,0,16,1.2940391970182978,1.0
949.7298089179113,173536.7033638874,26797.247125391554,5,0,2,0,8,0.9511496639943788,0.0
2545.45756749627,160194.89168629158,60349.96597880966,4,1,2,0,22,2.9386255251008273,1.0
1647.9084775668591,94453.68368134071,6679.944257999351,3,1,2,0,9,1.1403336716709487,0.0
1327.6328337084028,111379.37414463353,6533.827826378791,8,0,1,0,2,2.8864887701409008,1.0
2346.727816329885,61642.46624257691,65436.294652946934,7,1,4,0,22,2.6159430249461724,1.0
709.7570775067571,79642.39707492478,36438.64840190267,5,0,4,0,20,1.3315379553148046,0.0
4642.341378723266,162281.36241870868,29270.86420422739,9,0,2,0,23,1.8720052281343214,1.0
4345.125384700234,181976.3266201284,49779.568387501065,7,0,4,0,1,1.344913199649072,1.0
3552.7218994156497,153158.27195274,57046.24947791096,10,0,0,1,20,2.2577624779898646,0.0
575.7584465628582,109079.52843162851,18492.503707019307,2,0,1,1,13,1.4051329287135448,0.0
3890.5924096249805,44706.57571975708,17278.205588164332,7,1,2,1,13,1.665815145611676,0.0
4049.388774139644,39681.1512787362,76777.60757751088,7,0,3,1,11,2.2971190798032453,1.0
3850.4348576859716,93635.34598418514,48404.15159161184,4,1,1,1,10,1.5411034119389917,0.0
614.1311412402438,108849.69219050273,33038.96875165864,8,0,2,0,20,2.2233824058412806,0.0
3237.344387485435,133550.50577626046,64711.010489552,4,0,0,1,6,1.4255660224443996,0.0
4179.907738959523,31103.218635789526,43437.239825899625,7,0,5,0,16,1.4984154229632123,1.0
2907.899336037355,198252.89137927207,21608.036398842767,4,0,3,1,6,1.3034155666238985,0.0
3249.7165073790406,91869.61017868729,18918.618534401183,8,0,1,1,22,2.9735828617888505,1.0
2318.8992231602156,174176.09284619064,33558.16349507627,3,1,5,1,20,1.7622547435865807,0.0
2667.1012334260604,120944.33996311875,69211.98124001073,2,0,0,1,21,1.0550000184741324,0.0
220.16544884103982,52174.70727066891,7731.489535407937,10,0,2,0,13,1.9178466870143702,0.0
3212.8669587677587,165586.1439308687,19826.502058116763,6,0,0,0,12,1.672542507352252,0.0
453.163703811238,150670.60273637893,71772.69005164954,7,0,1,0,8,2.447217221179936,0.0
2203.322241984106,119664.13443796877,12373.561810632289,7,1,1,1,3,2.8394234267033562,1.0
1498.6427334536688,117474.0255267426,51481.18030634096,6,0,1,1,13,0.7768377814191216,1.0
2749.86835354798,44871.53297765777,19440.375345318935,8,0,4,0,22,2.953015805159167,1.0
710.4108608398751,141494.3212575586,49651.7472584154,6,0,2,2,1,0.9122724423359625,0.0
3473.634839767925,184911.67647823095,32499.02084700587,6,1,1,2,10,1.183265078424807,0.0
3985.3071077959285,45851.63626763092,10829.121025186374,3,0,2,0,22,2.4384154806874268,0.0
858.6045262286246,74796.94661031384,47850.58020166619,2,0,2,1,15,0.8886287890095732,0.0
566.3497823918167,183392.3554851568,55594.29152551312,7,0,5,0,11,2.54374448725882,1.0
770.3016397974278,78338.46466936485,55380.99166036682,6,1,2,1,16,2.183724143134264,1.0
4391.781431397583,141170.42427058748,52051.649498598636,1,0,3,1,24,2.513227926959808,1.0
2664.536845693963,120919.0880403345,41517.308132037026,2,0,1,1,21,1.908579372424983,0.0
2362.941930237138,131375.69285065655,42999.39149816808,2,0,1,0,23,2.9603631325402473,1.0
578.2235045566537,100684.11326813303,51944.28845521289,1,0,2,2,21,1.9823433304143858,0.0
3265.302233446961,80998.54999413088,56149.97085449136,3,0,2,2,3,1.4888618570547403,0.0
4346.597979880695,38250.68662404372,53425.50889001665,5,0,2,1,9,2.9161090129118192,1.0
4149.520053151092,156527.7596800079,48194.808498335784,4,0,2,0,7,0.6840909981242855,1.0
3148.9708094549665,156835.88857301854,14999.601829917117,2,0,2,1,24,1.7866113400189998,0.0
422.62964742578447,144023.37581338294,19217.47346395036,8,0,5,1,16,2.0802100940505053,0.0
606.3652845212641,139417.74398033548,23037.249619721824,9,1,5,2,23,1.3635441816019735,1.0
294.07948619363214,71431.91246847945,73813.94759573767,8,0,2,0,7,0.7300302840847621,1.0
1324.522121637723,33798.6387402695,61473.422068366424,7,0,2,0,8,1.5251061075069587,1.0
721.5242624438698,167481.61747052474,45570.74510433962,10,0,2,1,24,2.526449744387705,1.0
1337.2377992495478,113493.55106829057,22408.383497891606,2,0,1,0,22,1.9278912021039822,0.0
1956.0373758088604,82162.48221944511,11538.64728980118,6,0,5,1,20,2.3946984587868996,0.0
4717.764781152122,47328.42415269691,72204.46040045805,4,0,0,0,5,2.2941872706143958,1.0
3071.3614959193756,40662.67045323603,71735.28321836461,5,0,2,1,6,1.2163941807339937,1.0
4183.120239130663,89307.34270518014,11523.56086856825,9,1,1,1,9,1.133801782660579,1.0
3566.2399285260444,166805.3010103799,64385.6832894302,9,0,3,1,5,2.4774801692741093,1.0
606.8904961068272,186183.03738675118,37391.67033686327,4,0,1,1,9,0.925407435929188,0.0
3692.8060115510466,182447.731984221,27945.45382795159,8,0,4,2,24,1.9133024507710867,0.0
1411.739463717666,186400.14190744134,59911.049288070455,5,0,1,1,10,2.89105356941226,1.0
3213.5838426237965,184313.30833198826,50303.37466167625,9,1,4,0,6,1.813694483892429,1.0
1737.761769532793,119628.2077720673,63062.318284686975,2,0,5,1,1,2.516753525946018,1.0
4988.477703160063,67300.65855467366,8723.322268736156,4,0,3,0,13,1.140344827504711,1.0
1354.5798235090501,165667.91908225947,27531.200536724144,3,1,2,0,5,0.6450586988207105,1.0
1431.6958303326348,66331.20572493842,27587.39748208865,7,0,1,2,19,1.3706393870304827,0.0
4656.827665033871,75425.23704861675,28390.988106157944,2,0,4,1,16,1.9373055996643398,1.0
171.9898029497972,69653.23470983324,41690.95019357302,3,0,3,1,15,2.0998130406902975,1.0
3498.6104899723246,117547.00862828699,24792.06283723295,9,0,1,1,14,1.840440472053582,0.0
3640.3656341425967,84710.67638874358,37217.53797673902,8,0,2,1,14,1.5822998252635125,0.0
